symbol,asset_type,cadence,horizon_sessions,replayed_profile_count,native_not_eligible_count,matured_count,not_matured_count,directional_evaluable_count,directional_hit_count,directional_accuracy,mean_forward_return,median_forward_return,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,source_data_sha256,replay_result_sha256,outcome_sha256
JETS,ETF,WEEKLY,5,529,0,528,1,404,185,0.45792079207920794,0.0016449596589379605,0.0010048607458978953,242,0.47520661157024796,162,0.43209876543209874,124,d9b20bf90502a389eff3db2ba0a17c8382498482bb42ea2d0f96cc3d0a6de710,0ef6e2ff80b46dbcf25a2dfb090db16f26b21038c3ec0ff7d6b8334cab0a13fe,9ccc85d86b273893b0c71a76c246262c5d1e1f4885f8a68ea7f1d1d5e54fae23
JETS,ETF,WEEKLY,10,529,0,527,2,403,171,0.42431761786600497,0.003277396659823376,0.003135020613834305,241,0.4730290456431535,162,0.35185185185185186,124,d9b20bf90502a389eff3db2ba0a17c8382498482bb42ea2d0f96cc3d0a6de710,0ef6e2ff80b46dbcf25a2dfb090db16f26b21038c3ec0ff7d6b8334cab0a13fe,9ccc85d86b273893b0c71a76c246262c5d1e1f4885f8a68ea7f1d1d5e54fae23
JETS,ETF,WEEKLY,20,529,0,525,4,401,166,0.4139650872817955,0.006922713351062364,0.006246096189881145,239,0.46443514644351463,162,0.3395061728395062,124,d9b20bf90502a389eff3db2ba0a17c8382498482bb42ea2d0f96cc3d0a6de710,0ef6e2ff80b46dbcf25a2dfb090db16f26b21038c3ec0ff7d6b8334cab0a13fe,9ccc85d86b273893b0c71a76c246262c5d1e1f4885f8a68ea7f1d1d5e54fae23
JKHY,EQUITY,WEEKLY,5,1136,0,1135,1,897,476,0.5306577480490524,0.0023181651493057805,0.002940667704549371,660,0.5424242424242425,237,0.4978902953586498,238,afbd6d749a121b2b760775f50c4c4ae81b43177206d5be392d1b7b7c28c6d448,c80266dba1f1bc70fc71fd860f384c1171538bddab2e3b765a45ce4ad2ef9320,2a7fbd446b287459dc8daa8b83a5e329e8a2aa8944e053502ae3577a45262d6b
JKHY,EQUITY,WEEKLY,10,1136,0,1134,2,896,469,0.5234375,0.004669303846560146,0.005945384271770826,659,0.5553869499241275,237,0.4345991561181435,238,afbd6d749a121b2b760775f50c4c4ae81b43177206d5be392d1b7b7c28c6d448,c80266dba1f1bc70fc71fd860f384c1171538bddab2e3b765a45ce4ad2ef9320,2a7fbd446b287459dc8daa8b83a5e329e8a2aa8944e053502ae3577a45262d6b
JKHY,EQUITY,WEEKLY,20,1136,0,1132,4,894,491,0.5492170022371364,0.008713458713288607,0.011780492332507886,657,0.6073059360730594,237,0.3881856540084388,238,afbd6d749a121b2b760775f50c4c4ae81b43177206d5be392d1b7b7c28c6d448,c80266dba1f1bc70fc71fd860f384c1171538bddab2e3b765a45ce4ad2ef9320,2a7fbd446b287459dc8daa8b83a5e329e8a2aa8944e053502ae3577a45262d6b
JNJ,EQUITY,WEEKLY,5,1136,0,1135,1,916,448,0.4890829694323144,0.0016059442354529052,0.002044094028325283,616,0.525974025974026,300,0.41333333333333333,219,9feda72a6b9d4aaafdfbcc0b1e743eb3835b6abba92bafcb3afb2f2bffa4a8cb,6a4167ec6f5fe3d8f431c2c32df5339adf4641a2e01eb36f76f8c4de1e709894,ce54b43e4104818589824f54208a9a4fee1e936fba7e00a3709bb6c934244881
JNJ,EQUITY,WEEKLY,10,1136,0,1134,2,915,439,0.47978142076502733,0.0031874537944449944,0.003510520024145425,615,0.5235772357723577,300,0.39,219,9feda72a6b9d4aaafdfbcc0b1e743eb3835b6abba92bafcb3afb2f2bffa4a8cb,6a4167ec6f5fe3d8f431c2c32df5339adf4641a2e01eb36f76f8c4de1e709894,ce54b43e4104818589824f54208a9a4fee1e936fba7e00a3709bb6c934244881
JNJ,EQUITY,WEEKLY,20,1136,0,1132,4,913,452,0.4950711938663746,0.005882618247176651,0.0058202957165607305,613,0.5481239804241436,300,0.38666666666666666,219,9feda72a6b9d4aaafdfbcc0b1e743eb3835b6abba92bafcb3afb2f2bffa4a8cb,6a4167ec6f5fe3d8f431c2c32df5339adf4641a2e01eb36f76f8c4de1e709894,ce54b43e4104818589824f54208a9a4fee1e936fba7e00a3709bb6c934244881
JPM,EQUITY,WEEKLY,5,1136,0,1135,1,904,461,0.5099557522123894,0.002910834382514578,0.003420427553444183,629,0.5325914149443561,275,0.4581818181818182,231,a43e82f45bf9c8a6c9d8c0500627b52f9a7e6679e66c8e1589c4e0daeb0d9ae3,cb4ffe3b68fc43b93198f974b2f64b423a21ae43c93424a224728ab39f678b13,f08d9693701af6fbd3373b43dfb2d4f3a2e2e8a07bae82dc1665823514c5e115
JPM,EQUITY,WEEKLY,10,1136,0,1134,2,903,481,0.5326688815060908,0.0054684299006939234,0.006489806585037172,628,0.5748407643312102,275,0.43636363636363634,231,a43e82f45bf9c8a6c9d8c0500627b52f9a7e6679e66c8e1589c4e0daeb0d9ae3,cb4ffe3b68fc43b93198f974b2f64b423a21ae43c93424a224728ab39f678b13,f08d9693701af6fbd3373b43dfb2d4f3a2e2e8a07bae82dc1665823514c5e115
JPM,EQUITY,WEEKLY,20,1136,0,1132,4,901,459,0.5094339622641509,0.010630520390774046,0.012637483299362096,626,0.5638977635782748,275,0.38545454545454544,231,a43e82f45bf9c8a6c9d8c0500627b52f9a7e6679e66c8e1589c4e0daeb0d9ae3,cb4ffe3b68fc43b93198f974b2f64b423a21ae43c93424a224728ab39f678b13,f08d9693701af6fbd3373b43dfb2d4f3a2e2e8a07bae82dc1665823514c5e115
KBE,ETF,WEEKLY,5,1022,0,1021,1,797,388,0.4868255959849435,0.0010872210322802642,0.001536098310291889,486,0.5041152263374485,311,0.45980707395498394,224,ebb789306bb246448a776fab5c503a0b2725622b9605a6c510f7ee0c953131e0,4814c50f2fc6d1a873959547cdbfd473fae21edf7607449cf5b5a3ea32cd064b,8a64be2dd7a2118d304955b68b9d8c7eedd0f279837f694838d622d2ae781c01
KBE,ETF,WEEKLY,10,1022,0,1020,2,796,380,0.47738693467336685,0.0017727042214214898,0.005050146957720769,485,0.5257731958762887,311,0.40192926045016075,224,ebb789306bb246448a776fab5c503a0b2725622b9605a6c510f7ee0c953131e0,4814c50f2fc6d1a873959547cdbfd473fae21edf7607449cf5b5a3ea32cd064b,8a64be2dd7a2118d304955b68b9d8c7eedd0f279837f694838d622d2ae781c01
KBE,ETF,WEEKLY,20,1022,0,1018,4,794,368,0.4634760705289673,0.0034389249523846923,0.006447295380160534,483,0.5010351966873706,311,0.40514469453376206,224,ebb789306bb246448a776fab5c503a0b2725622b9605a6c510f7ee0c953131e0,4814c50f2fc6d1a873959547cdbfd473fae21edf7607449cf5b5a3ea32cd064b,8a64be2dd7a2118d304955b68b9d8c7eedd0f279837f694838d622d2ae781c01
KDP,EQUITY,WEEKLY,5,362,0,361,1,250,125,0.5,0.0007800517636750211,0.002556455048998929,142,0.5422535211267606,108,0.4444444444444444,111,d18ace8a9e4c436e4fbdccd2a33ba66fae8fffdda3098a43f97377ecf32da0aa,3c0b5d1579db8e02fa1e919b03734a615a041461bcf6037398c2119bd8cc0f64,a67ff5e76d19fa80b8317a9098d5071ba29eff31729dd2e78c22c737f19da4fa
KDP,EQUITY,WEEKLY,10,362,0,360,2,249,110,0.44176706827309237,0.0013662133379523215,0.0031258638418283358,141,0.49645390070921985,108,0.37037037037037035,111,d18ace8a9e4c436e4fbdccd2a33ba66fae8fffdda3098a43f97377ecf32da0aa,3c0b5d1579db8e02fa1e919b03734a615a041461bcf6037398c2119bd8cc0f64,a67ff5e76d19fa80b8317a9098d5071ba29eff31729dd2e78c22c737f19da4fa
KDP,EQUITY,WEEKLY,20,362,0,358,4,248,96,0.3870967741935484,0.002009406110406893,0.003467109018264747,140,0.42857142857142855,108,0.3333333333333333,110,d18ace8a9e4c436e4fbdccd2a33ba66fae8fffdda3098a43f97377ecf32da0aa,3c0b5d1579db8e02fa1e919b03734a615a041461bcf6037398c2119bd8cc0f64,a67ff5e76d19fa80b8317a9098d5071ba29eff31729dd2e78c22c737f19da4fa
KEY,EQUITY,WEEKLY,5,1136,0,1135,1,863,406,0.4704519119351101,0.0012463961432234018,0.002108433734939741,532,0.4981203007518797,331,0.4259818731117825,272,7cecb9328b88dbf126af3411c824baa935e5e83246d6d77cd3df215329f933e3,23077415139e53db28890e902bc4a458e3d842fef4593bcf7b861efce076959b,f7dbd375d732ae97e40fc3ff567c69298d83bf92504cbb773bd9eb3e80dea141
KEY,EQUITY,WEEKLY,10,1136,0,1134,2,862,403,0.46751740139211134,0.0017050482041484805,0.004476260385793962,531,0.504708097928437,331,0.4078549848942598,272,7cecb9328b88dbf126af3411c824baa935e5e83246d6d77cd3df215329f933e3,23077415139e53db28890e902bc4a458e3d842fef4593bcf7b861efce076959b,f7dbd375d732ae97e40fc3ff567c69298d83bf92504cbb773bd9eb3e80dea141
KEY,EQUITY,WEEKLY,20,1136,0,1132,4,861,396,0.45993031358885017,0.003054199947808752,0.004819340069764255,530,0.5,331,0.3957703927492447,271,7cecb9328b88dbf126af3411c824baa935e5e83246d6d77cd3df215329f933e3,23077415139e53db28890e902bc4a458e3d842fef4593bcf7b861efce076959b,f7dbd375d732ae97e40fc3ff567c69298d83bf92504cbb773bd9eb3e80dea141
KEYS,EQUITY,WEEKLY,5,554,0,553,1,466,249,0.5343347639484979,0.006235034199035243,0.005435477682568024,368,0.5543478260869565,98,0.45918367346938777,87,8680c932ccd74b396125cefe652a42c0f87a78ef56ed10de98ad30b6a36ebcc8,33a147364acff1aba38979c37a9e91da63df392a821b92dfdf4e0b5d063e8d71,5d91971eb2d639ae75a27395b4157b8252ac8902e698052d40d286b8a6f6a82e
KEYS,EQUITY,WEEKLY,10,554,0,552,2,465,253,0.5440860215053763,0.01238675462550011,0.009697687308517833,367,0.5694822888283378,98,0.4489795918367347,87,8680c932ccd74b396125cefe652a42c0f87a78ef56ed10de98ad30b6a36ebcc8,33a147364acff1aba38979c37a9e91da63df392a821b92dfdf4e0b5d063e8d71,5d91971eb2d639ae75a27395b4157b8252ac8902e698052d40d286b8a6f6a82e
KEYS,EQUITY,WEEKLY,20,554,0,550,4,464,255,0.5495689655172413,0.023597684418113732,0.01878538637435001,366,0.5846994535519126,98,0.41836734693877553,86,8680c932ccd74b396125cefe652a42c0f87a78ef56ed10de98ad30b6a36ebcc8,33a147364acff1aba38979c37a9e91da63df392a821b92dfdf4e0b5d063e8d71,5d91971eb2d639ae75a27395b4157b8252ac8902e698052d40d286b8a6f6a82e
KHC,EQUITY,WEEKLY,5,520,0,519,1,402,205,0.5099502487562189,-0.0016501623157511723,-0.001128951329653849,146,0.5136986301369864,256,0.5078125,117,b4b5a01a7d534b5144696c7ef4e58cf69f60c6fb2f6a43dec5664c0ac03f7743,81dc4bc05bf95c4fd0e4da77db4ee444b4166631c493d99864241b38b0a7215c,028d082f77398c370b6caee5637e9a47f661d9026e88663d153a9af68da72ba5
KHC,EQUITY,WEEKLY,10,520,0,518,2,402,209,0.5199004975124378,-0.0030303162754056604,-0.0014457726001700366,146,0.5342465753424658,256,0.51171875,116,b4b5a01a7d534b5144696c7ef4e58cf69f60c6fb2f6a43dec5664c0ac03f7743,81dc4bc05bf95c4fd0e4da77db4ee444b4166631c493d99864241b38b0a7215c,028d082f77398c370b6caee5637e9a47f661d9026e88663d153a9af68da72ba5
KHC,EQUITY,WEEKLY,20,520,0,516,4,400,201,0.5025,-0.006908746289959954,-0.007108020758830824,144,0.4444444444444444,256,0.53515625,116,b4b5a01a7d534b5144696c7ef4e58cf69f60c6fb2f6a43dec5664c0ac03f7743,81dc4bc05bf95c4fd0e4da77db4ee444b4166631c493d99864241b38b0a7215c,028d082f77398c370b6caee5637e9a47f661d9026e88663d153a9af68da72ba5
KIM,EQUITY,WEEKLY,5,1136,0,1135,1,890,445,0.5,0.0008997073852221834,0.0013339261894176335,519,0.5105973025048169,371,0.48517520215633425,245,b5b453bb581cdd5373ab8a5014abae577466581edcf5e0ccc0bf5d4d9be86d7f,ea0a92f76a1b551d4f9b4d98c3599e4c21129a121ef80b3323dd236980b116f0,013b295151760d0ced136059ab55c5e12a42f0afe0e1b2658ce03d9f957edd34
KIM,EQUITY,WEEKLY,10,1136,0,1134,2,890,448,0.503370786516854,0.0012529660742314657,0.003587907530347767,519,0.5240847784200385,371,0.4743935309973046,244,b5b453bb581cdd5373ab8a5014abae577466581edcf5e0ccc0bf5d4d9be86d7f,ea0a92f76a1b551d4f9b4d98c3599e4c21129a121ef80b3323dd236980b116f0,013b295151760d0ced136059ab55c5e12a42f0afe0e1b2658ce03d9f957edd34
KIM,EQUITY,WEEKLY,20,1136,0,1132,4,889,449,0.5050618672665916,0.0019356168118230704,0.0063536608560305075,518,0.5231660231660231,371,0.4797843665768194,243,b5b453bb581cdd5373ab8a5014abae577466581edcf5e0ccc0bf5d4d9be86d7f,ea0a92f76a1b551d4f9b4d98c3599e4c21129a121ef80b3323dd236980b116f0,013b295151760d0ced136059ab55c5e12a42f0afe0e1b2658ce03d9f957edd34
KKR,EQUITY,WEEKLY,5,779,0,778,1,638,323,0.5062695924764891,0.004100338774587802,0.003711315170922602,455,0.5230769230769231,183,0.4644808743169399,140,55b05f5ea7014004c9f91be6f3493a7a7375ee05d51189cc6a519381077c97d2,f3afdf229df8880fe78f68422ec799afdb37e4ca9f02c1d6ae7f2f14c46d5ee3,b09963dc4c80d8b7de5103a689d2aec82dc7ff2fe5553765d52a0d6db9d26b60
KKR,EQUITY,WEEKLY,10,779,0,777,2,637,321,0.5039246467817896,0.008346939954936952,0.007443458345261833,454,0.539647577092511,183,0.41530054644808745,140,55b05f5ea7014004c9f91be6f3493a7a7375ee05d51189cc6a519381077c97d2,f3afdf229df8880fe78f68422ec799afdb37e4ca9f02c1d6ae7f2f14c46d5ee3,b09963dc4c80d8b7de5103a689d2aec82dc7ff2fe5553765d52a0d6db9d26b60
KKR,EQUITY,WEEKLY,20,779,0,775,4,636,336,0.5283018867924528,0.015934848534534644,0.017531556802244053,453,0.5761589403973509,183,0.4098360655737705,139,55b05f5ea7014004c9f91be6f3493a7a7375ee05d51189cc6a519381077c97d2,f3afdf229df8880fe78f68422ec799afdb37e4ca9f02c1d6ae7f2f14c46d5ee3,b09963dc4c80d8b7de5103a689d2aec82dc7ff2fe5553765d52a0d6db9d26b60
KLAC,EQUITY,WEEKLY,5,1136,0,1135,1,913,469,0.5136911281489595,0.0048816861587878705,0.0036653185035389058,651,0.5253456221198156,262,0.4847328244274809,222,6b535df855afea65f1e2251efeb603225f9f7f365e5b45d16c4e0687aaf4045b,17a5d2d3b0a2f16b28468c947ea55e2abceb1a78842725fa641d2778f4f61fbc,1a74869c59169d5f584d190887b7d10b43779f9cc16a12c0e5ce3261387f3917
KLAC,EQUITY,WEEKLY,10,1136,0,1134,2,912,493,0.5405701754385965,0.009496858185588588,0.00973745398128223,650,0.5676923076923077,262,0.4732824427480916,222,6b535df855afea65f1e2251efeb603225f9f7f365e5b45d16c4e0687aaf4045b,17a5d2d3b0a2f16b28468c947ea55e2abceb1a78842725fa641d2778f4f61fbc,1a74869c59169d5f584d190887b7d10b43779f9cc16a12c0e5ce3261387f3917
KLAC,EQUITY,WEEKLY,20,1136,0,1132,4,912,476,0.5219298245614035,0.01852420119132324,0.018701915006714365,650,0.56,262,0.42748091603053434,220,6b535df855afea65f1e2251efeb603225f9f7f365e5b45d16c4e0687aaf4045b,17a5d2d3b0a2f16b28468c947ea55e2abceb1a78842725fa641d2778f4f61fbc,1a74869c59169d5f584d190887b7d10b43779f9cc16a12c0e5ce3261387f3917
KMB,EQUITY,WEEKLY,5,1136,0,1135,1,916,456,0.4978165938864629,0.0007398952330050185,0.001505484264104906,549,0.517304189435337,367,0.46866485013623976,219,d63695042639410203606f7f4718d9b2de25336da0e60c9f1d62444b26d8ad51,f44c5b15da2aeacb2f50bbc4a8c79e7d7393d647622f77dce3f12b6b87aadc3a,5b1ace523b3e71ec2fa469c40ec459cd84e63491c4dea71ebbadbd84d9b79dd8
KMB,EQUITY,WEEKLY,10,1136,0,1134,2,915,467,0.5103825136612021,0.0013880728415636096,0.0019803789984285114,548,0.5237226277372263,367,0.4904632152588556,219,d63695042639410203606f7f4718d9b2de25336da0e60c9f1d62444b26d8ad51,f44c5b15da2aeacb2f50bbc4a8c79e7d7393d647622f77dce3f12b6b87aadc3a,5b1ace523b3e71ec2fa469c40ec459cd84e63491c4dea71ebbadbd84d9b79dd8
KMB,EQUITY,WEEKLY,20,1136,0,1132,4,913,442,0.484118291347207,0.0030056067989217335,0.0038627823900271308,546,0.4981684981684982,367,0.46321525885558584,219,d63695042639410203606f7f4718d9b2de25336da0e60c9f1d62444b26d8ad51,f44c5b15da2aeacb2f50bbc4a8c79e7d7393d647622f77dce3f12b6b87aadc3a,5b1ace523b3e71ec2fa469c40ec459cd84e63491c4dea71ebbadbd84d9b79dd8
KMI,EQUITY,WEEKLY,5,749,0,748,1,583,303,0.5197255574614065,0.0005115524111530549,0.0012911561223638568,342,0.5292397660818714,241,0.5062240663900415,165,c4da78ee6958ddb3cf2912c1afe717fd5c04160ae28996610e5160a026b35c98,8329a97521266ea79fbba726a618e6aa5fd04df35e8110fcb9c3d76cc1fb9cc7,7b050f7226d9ff7f8f7a2776b9055f8e6a9f674d7624fedc452d6d870007e47b
KMI,EQUITY,WEEKLY,10,749,0,747,2,582,282,0.4845360824742268,0.000777377888794496,0.0018966334755807779,341,0.501466275659824,241,0.4605809128630705,165,c4da78ee6958ddb3cf2912c1afe717fd5c04160ae28996610e5160a026b35c98,8329a97521266ea79fbba726a618e6aa5fd04df35e8110fcb9c3d76cc1fb9cc7,7b050f7226d9ff7f8f7a2776b9055f8e6a9f674d7624fedc452d6d870007e47b
KMI,EQUITY,WEEKLY,20,749,0,745,4,582,267,0.4587628865979381,0.0016284530118854251,0.0028153153153152033,341,0.4897360703812317,241,0.4149377593360996,163,c4da78ee6958ddb3cf2912c1afe717fd5c04160ae28996610e5160a026b35c98,8329a97521266ea79fbba726a618e6aa5fd04df35e8110fcb9c3d76cc1fb9cc7,7b050f7226d9ff7f8f7a2776b9055f8e6a9f674d7624fedc452d6d870007e47b
KO,EQUITY,WEEKLY,5,1136,0,1135,1,875,437,0.49942857142857144,0.0014906848438674617,0.0021712907117008573,626,0.5223642172523961,249,0.44176706827309237,260,ed42ad5980f2c66bfdebf511c46b0b60c2142e76bd2c5649ce362ee99f38ce72,201b6fa9281483c6516d147326a931c07b8b381a4c68908607f7cca8e1306bd9,a49d5ed37b3912372f613c1487ad9587d1bf9e346864e01a3613275d6b7a6f48
KO,EQUITY,WEEKLY,10,1136,0,1134,2,874,423,0.4839816933638444,0.0029176523543607714,0.004102204691280642,625,0.528,249,0.37349397590361444,260,ed42ad5980f2c66bfdebf511c46b0b60c2142e76bd2c5649ce362ee99f38ce72,201b6fa9281483c6516d147326a931c07b8b381a4c68908607f7cca8e1306bd9,a49d5ed37b3912372f613c1487ad9587d1bf9e346864e01a3613275d6b7a6f48
KO,EQUITY,WEEKLY,20,1136,0,1132,4,872,415,0.47591743119266056,0.005831243241602654,0.005564697211915992,623,0.521669341894061,249,0.3614457831325301,260,ed42ad5980f2c66bfdebf511c46b0b60c2142e76bd2c5649ce362ee99f38ce72,201b6fa9281483c6516d147326a931c07b8b381a4c68908607f7cca8e1306bd9,a49d5ed37b3912372f613c1487ad9587d1bf9e346864e01a3613275d6b7a6f48
KR,EQUITY,WEEKLY,5,1136,0,1135,1,920,448,0.48695652173913045,0.002383490592683208,0.0016515276630884035,589,0.5178268251273345,331,0.43202416918429004,215,9935ae8656522cbec00e3609c5d4664131e527f72c4360d7ae132ee0e3aa0ee1,eb27bf3a280a6b9d14bbed5edf28a3e11ef5ff6d6eb1d1194a2555cfcbab6e0b,5fb040fa970e1bd7f07753b00aa190d4ea34e19032a34064a620fea4e6e7a35f
KR,EQUITY,WEEKLY,10,1136,0,1134,2,919,439,0.4776931447225245,0.004773179196243266,0.004495271376198096,589,0.5263157894736842,330,0.39090909090909093,215,9935ae8656522cbec00e3609c5d4664131e527f72c4360d7ae132ee0e3aa0ee1,eb27bf3a280a6b9d14bbed5edf28a3e11ef5ff6d6eb1d1194a2555cfcbab6e0b,5fb040fa970e1bd7f07753b00aa190d4ea34e19032a34064a620fea4e6e7a35f
KR,EQUITY,WEEKLY,20,1136,0,1132,4,917,450,0.49073064340239914,0.009450860784507534,0.011583417225545789,589,0.5551782682512734,328,0.375,215,9935ae8656522cbec00e3609c5d4664131e527f72c4360d7ae132ee0e3aa0ee1,eb27bf3a280a6b9d14bbed5edf28a3e11ef5ff6d6eb1d1194a2555cfcbab6e0b,5fb040fa970e1bd7f07753b00aa190d4ea34e19032a34064a620fea4e6e7a35f
KRE,ETF,WEEKLY,5,991,0,990,1,775,369,0.4761290322580645,0.0013457717077037723,0.001641552414590075,476,0.5021008403361344,299,0.43478260869565216,215,dbaed6ed30fb49490863a6dedfd1b28530d58dfd5941253afd324aa9d47e1ae0,5171ea5963c6be75e2ce3a147342c95d0cbb9cdf36063742aa94e3e8f9c59c52,d03e14f1e779545db110add9e788d0caa67e8fd9ab9e5fb95a6a7ec5e5de1dbb
KRE,ETF,WEEKLY,10,991,0,989,2,774,359,0.46382428940568476,0.0024147601073806796,0.004353741496598618,475,0.49473684210526314,299,0.41471571906354515,215,dbaed6ed30fb49490863a6dedfd1b28530d58dfd5941253afd324aa9d47e1ae0,5171ea5963c6be75e2ce3a147342c95d0cbb9cdf36063742aa94e3e8f9c59c52,d03e14f1e779545db110add9e788d0caa67e8fd9ab9e5fb95a6a7ec5e5de1dbb
KRE,ETF,WEEKLY,20,991,0,987,4,772,363,0.47020725388601037,0.005003888412066511,0.008516275548826613,473,0.5137420718816068,299,0.4013377926421405,215,dbaed6ed30fb49490863a6dedfd1b28530d58dfd5941253afd324aa9d47e1ae0,5171ea5963c6be75e2ce3a147342c95d0cbb9cdf36063742aa94e3e8f9c59c52,d03e14f1e779545db110add9e788d0caa67e8fd9ab9e5fb95a6a7ec5e5de1dbb
KVUE,EQUITY,WEEKLY,5,110,0,109,1,86,42,0.4883720930232558,0.00033592350098741254,-0.0005197505197503949,42,0.5,44,0.4772727272727273,23,eb604c108bf382d06bdfd7719aac3878cd5c7dc9276ead095673947cbe216022,0502aebb48847e22f9dee98c56ada1842f7ebdc1431390ef0be65b3b82071d6e,ff350b4a453415127e3de591ce26d7b6aac07f21da40696b207714796fd2fa8a
KVUE,EQUITY,WEEKLY,10,110,0,108,2,85,39,0.4588235294117647,0.0005862241334451195,-0.001615869915581769,41,0.4634146341463415,44,0.45454545454545453,23,eb604c108bf382d06bdfd7719aac3878cd5c7dc9276ead095673947cbe216022,0502aebb48847e22f9dee98c56ada1842f7ebdc1431390ef0be65b3b82071d6e,ff350b4a453415127e3de591ce26d7b6aac07f21da40696b207714796fd2fa8a
KVUE,EQUITY,WEEKLY,20,110,0,106,4,83,32,0.3855421686746988,0.0005491426594920662,-0.00021440823327617542,39,0.358974358974359,44,0.4090909090909091,23,eb604c108bf382d06bdfd7719aac3878cd5c7dc9276ead095673947cbe216022,0502aebb48847e22f9dee98c56ada1842f7ebdc1431390ef0be65b3b82071d6e,ff350b4a453415127e3de591ce26d7b6aac07f21da40696b207714796fd2fa8a
KWEB,ETF,WEEKLY,5,619,0,618,1,501,260,0.5189620758483033,0.0007603902192792424,0.0012043437094448883,244,0.5286885245901639,257,0.5097276264591439,117,e35d5a969647399655a8b77b91dcd3ebd1052f0c20f636abdaca166b4f887161,98ce64fac5bf2ec28ab9843fdb829d4b55f27596a223d5a727ca3040f98e0a66,9e338f929adfa9eb1a50a72b25c35f23f9295a6afd49e73d47f36550d9a8036c
KWEB,ETF,WEEKLY,10,619,0,617,2,500,268,0.536,0.0014392843526124016,0.0022400377269513605,244,0.5655737704918032,256,0.5078125,117,e35d5a969647399655a8b77b91dcd3ebd1052f0c20f636abdaca166b4f887161,98ce64fac5bf2ec28ab9843fdb829d4b55f27596a223d5a727ca3040f98e0a66,9e338f929adfa9eb1a50a72b25c35f23f9295a6afd49e73d47f36550d9a8036c
KWEB,ETF,WEEKLY,20,619,0,615,4,500,278,0.556,0.002773603760640608,-0.0006090133982947776,244,0.5737704918032787,256,0.5390625,115,e35d5a969647399655a8b77b91dcd3ebd1052f0c20f636abdaca166b4f887161,98ce64fac5bf2ec28ab9843fdb829d4b55f27596a223d5a727ca3040f98e0a66,9e338f929adfa9eb1a50a72b25c35f23f9295a6afd49e73d47f36550d9a8036c
L,EQUITY,WEEKLY,5,886,0,885,1,698,344,0.49283667621776506,0.0019515175795154264,0.0023429179978700088,535,0.5177570093457944,163,0.4110429447852761,187,b8399a681314c00a39033a83e060af7f9817d2f1804ceda03724ee7d1e9a0d48,fc2328f34841b8156e91fadd98127531f6809c5e05aeddd45b2898395e762115,b937b0010da43b87515b2ace448f7bff3f414ff3506b2fbcd43dfd763be195c4
L,EQUITY,WEEKLY,10,886,0,884,2,697,351,0.503586800573888,0.0037166668529698904,0.005423995018504879,534,0.5411985018726592,163,0.3803680981595092,187,b8399a681314c00a39033a83e060af7f9817d2f1804ceda03724ee7d1e9a0d48,fc2328f34841b8156e91fadd98127531f6809c5e05aeddd45b2898395e762115,b937b0010da43b87515b2ace448f7bff3f414ff3506b2fbcd43dfd763be195c4
L,EQUITY,WEEKLY,20,886,0,882,4,695,366,0.5266187050359712,0.006893153138632644,0.008894628293161455,532,0.5639097744360902,163,0.4049079754601227,187,b8399a681314c00a39033a83e060af7f9817d2f1804ceda03724ee7d1e9a0d48,fc2328f34841b8156e91fadd98127531f6809c5e05aeddd45b2898395e762115,b937b0010da43b87515b2ace448f7bff3f414ff3506b2fbcd43dfd763be195c4
LDOS,EQUITY,WEEKLY,5,612,0,611,1,501,249,0.49700598802395207,0.0026777220423916913,0.0037565740045077956,343,0.5422740524781341,158,0.3987341772151899,110,f04d82ac3150a7e8a351157901aef57cba74ad49fb15c1e9ada6cee749bc1715,fa63aa705bfb048c218a8b03fc68b39fc842bac6c3f409abaa1bd83c40e01a2e,c3a219f789d360e2a3345e69439e371c6c27633ca30aad9e717ede53b3469885
LDOS,EQUITY,WEEKLY,10,612,0,610,2,501,246,0.49101796407185627,0.005695919216441357,0.006744801159439318,343,0.5247813411078717,158,0.4177215189873418,109,f04d82ac3150a7e8a351157901aef57cba74ad49fb15c1e9ada6cee749bc1715,fa63aa705bfb048c218a8b03fc68b39fc842bac6c3f409abaa1bd83c40e01a2e,c3a219f789d360e2a3345e69439e371c6c27633ca30aad9e717ede53b3469885
LDOS,EQUITY,WEEKLY,20,612,0,608,4,501,241,0.4810379241516966,0.010145192429769193,0.010906097603626375,343,0.5276967930029155,158,0.379746835443038,107,f04d82ac3150a7e8a351157901aef57cba74ad49fb15c1e9ada6cee749bc1715,fa63aa705bfb048c218a8b03fc68b39fc842bac6c3f409abaa1bd83c40e01a2e,c3a219f789d360e2a3345e69439e371c6c27633ca30aad9e717ede53b3469885
LEN,EQUITY,WEEKLY,5,1136,0,1135,1,894,455,0.5089485458612976,0.0028552850991427703,0.0006689230104821586,534,0.5074906367041199,360,0.5111111111111111,241,e4d0ea2811e8b33b85d4bf8f9a00493acf5e59789895dbab36b08506fa19d80c,4f09449c2f599ab13b314a7093a035c8ea712d34d671fe061baaa731c72eca87,71fdb7b0a6f36ad18e726be847bc763818be3bcca24713223433680767ebbae7
