symbol,relative_path,sha256,fieldnames,date_candidates,close_candidates
RKLB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RKLB.daily.csv.gz,7ebefc0cdea6dce64058ddfd4fac2adc526b1c6952efd22800795030b7d883a6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RL.daily.csv.gz,4323dfaba0a9cfb0dff2d04409a0bb862cfb6da9da3da11ec984c2f2e0e0e4ac,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RMD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RMD.daily.csv.gz,0be93e615f395eaeb7d405fdd64b0c2f9a9a610229a087b543adcefc69bb10a9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ROK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ROK.daily.csv.gz,b56b8509079ea25762c5a8236a6da76062b0eb4d293ff688016e4d8b0001c78b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ROL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ROL.daily.csv.gz,4f5530aa7be479393aa2881533375ee8e092dd5a734deb9aeac8955f9c618bef,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ROP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ROP.daily.csv.gz,32a6088d56e318f6a166ab21db3185196291b2f59ae3f20983797f11a99aff04,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ROST,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ROST.daily.csv.gz,ebb2a1fea50a8510b85c0bc455280ea819076bcb449b8f3e35c73eb60046c73a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RSG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RSG.daily.csv.gz,f90266dbaddfd4caa492552b7c835e33c4990ce2201c946c962d47ec42eaefd2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RSP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RSP.daily.csv.gz,33e9066cffa14f3b5981081e23a2940e5acd99b4d43817cf03b5b957b97e22f7,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RTX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RTX.daily.csv.gz,283abef64e20c9770f67058922d4963933abab5160d33f2d98673a750497b17e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RVTY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RVTY.daily.csv.gz,6623b6a53213c319882622e7062ba10d4a121d8499a0a97b30eafe0888116e34,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SBAC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SBAC.daily.csv.gz,cc4ca127c7cbf860f301a703434d5dcc76b5fd783e51abef57dcdf5cdccf6a29,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SBUX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SBUX.daily.csv.gz,40b91b09029aa386a062bdf10d9a76c3aeca52818fd96b10ba1b998ae543e7e0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SCHB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SCHB.daily.csv.gz,8ff4dd55d32e4c08452945342bc38612ff8fb6738b7e6a35355fd2457582ecb2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SCHD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SCHD.daily.csv.gz,14167d64792b7a17d87a5a9e1192f61214e3a07ee84819ddee895caa6f553759,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SCHW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SCHW.daily.csv.gz,386cc5a9cf68c6558970013a6cdaa5062c170844ce758fa7df21078047ded241,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SHOP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SHOP.daily.csv.gz,79cd09aaa77174acafe744302c23f37a4dcab42f12446a120b206d67ac30f31f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SHW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SHW.daily.csv.gz,3896e9b9e11fae7e707187e5331491caf6690d061c81379676c86bce74e69e0e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SHY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SHY.daily.csv.gz,e4c6d20b3321ca36703081bcd083e9510115a75005fd718f58c389fd2b4d7c5d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SJM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SJM.daily.csv.gz,287e94bb9f54576f693d475ca1b44ed818dde949d5796fb871780773e3458fbd,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SKYY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SKYY.daily.csv.gz,c1bc1e9d83b9cc33f4b75a1d3473d856b85c7f6ae385ef134e7a8c9b55b9ddf0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SLB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SLB.daily.csv.gz,98c87dfb1bcd7a64859c9056cdff03fc3a71753e7194c9f46d9cf1f71e0a4431,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SLV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SLV.daily.csv.gz,61b5d12cc5699ad40c19750fec3edb3260f999953e593e4064fce1ae9a46c090,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SMCI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SMCI.daily.csv.gz,46f6a4dc32ba58332ed4e40a621c8a2420766d25dfe4847b7d2f9104d0c663cb,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SMH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SMH.daily.csv.gz,f1fd6254c40d5423c9d46c4c728aed68661e838697d101094b2efbc026ac43a3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SNA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SNA.daily.csv.gz,17ebe8cac76a75c6a45712b4b7911bae78ff62a5dbda06d66c89f0ef790acb1c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SNDK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SNDK.daily.csv.gz,d66ca183ca7e536cae994e4079f0368e9408f6e6ecd4c0744ae2b680e91e51a0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SNPS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SNPS.daily.csv.gz,74bfc1ea51c68babe13b1b4c46312188da3b2ac9c162abb921af8b686242192d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SO.daily.csv.gz,d48ad875ea6a200e434af78eaccc68e71f6568bdd11ee5110e0e94eebf574329,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SOLV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SOLV.daily.csv.gz,d6aa29a68f6820b5809fb19f967d87eb55f04168210568cf9a1922103081e18d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SOXX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SOXX.daily.csv.gz,fe789dd874f5ec9df8e94b5a7226fcc4a1ffaff7bbb77bc67ef2c5cf1407b2c3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SPG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SPG.daily.csv.gz,49220f09ccabd8b7eb53ae5aa4599aefe88d90b52e3f8d31309e6d8f504d9d4f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SPGI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SPGI.daily.csv.gz,5b027ca6370075f0d999745960d9c4d58e54670fd3de116054c57767b8c6b644,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SPXU,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SPXU.daily.csv.gz,d35bb6d57889214c40a404ea0e2e3e07cf4dda8a82f737a52984e8c3db506d10,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SPY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SPY.daily.csv.gz,12510d08659753b0a5c077687ab83be90fa2e9d24f5f3af6e829db989d4506c9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SQQQ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SQQQ.daily.csv.gz,296999046b4b07845efc1056a9fc57e2672ae9191d86ba6f4a1e298136567a46,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SRE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SRE.daily.csv.gz,38bde0c670392e01818b4f75a522b5e0ed3f9d32af6c5480299b97f04718bdf8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
STE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/STE.daily.csv.gz,10f70f1c3b553519f3a8fc7024fda2776be0658dc8815af799019f477de141eb,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
STLD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/STLD.daily.csv.gz,891e2ba3d072293e8e197f212992a689dddd80d84e6f9a2f8cd76310b1d4a557,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
STT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/STT.daily.csv.gz,6703ecc0cbfc0f27f6c5b63a648652390d4924eb9378bff8de2b2f177fd6d2c9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
STX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/STX.daily.csv.gz,6f50c3f6c5548d10df1124e340836cbab5ee0cc2bfc926a73eb0a73520916082,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
STZ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/STZ.daily.csv.gz,322e9652cfe73f4bcaa4ab02776eb33e0d62cd9882a704acce08cad4d1da7f29,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SW.daily.csv.gz,9c16718753f71a9100c54edf25f1835790c4a6e65fa7f65b660b581791768a1d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SWK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SWK.daily.csv.gz,9450ef2d35db5d1626983e4e7e57df69a5decd32577d00b22b6381617d698c75,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SWKS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SWKS.daily.csv.gz,0972ae3fe9c7053896e3f86e0f513c7a340297d37235a671cf3484b1f76f7084,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SYF,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SYF.daily.csv.gz,6f495af7f74c2480acbc8c8f9aebfdf4f0f8be21e837c4b0c8937de318c0971e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SYK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SYK.daily.csv.gz,f2aec5b7ba9c8f09fdddcff372d4115d2a9897ed360cc727180291997424b096,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
SYY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/SYY.daily.csv.gz,173159d19fe14c19f76c7951c60f4309c988e900623d318c2dc00382d2b68d9b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
T,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/T.daily.csv.gz,af94eb391dd41a5772c617f32a2da68c619ad31e66a1775a499032bf546883f3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TAN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TAN.daily.csv.gz,195d2367b4625c3266880186ec5a4db4938620372c54c8ef1557c98d706905ab,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TAP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TAP.daily.csv.gz,839df1c7fedb1fe378570d16b819dd4abd61228f2823c77802999181569daddc,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TDG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TDG.daily.csv.gz,7ce016b655ce03ea3140c9e2229ef926a295ff7d52dbfb6c792088acb1ee59ed,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TDY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TDY.daily.csv.gz,4ee1ca3c640b9d76170ebb08e6a21fe5d41f50dddf9784d48ef0639023e03c43,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TECH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TECH.daily.csv.gz,ce497738de3bf6f74bfe59c3d7de2ec4a84ace07b5b729d76f92c86b912756e8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TEL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TEL.daily.csv.gz,d6d224a092b51afc47dd8c35b02539f57915813ba356db2f57e0daa8a082b405,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TER,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TER.daily.csv.gz,fb5aa0945d79a6f03ecb365cfa92a96554acdbc1e41e9a1d33431518150d8ed7,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TFC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TFC.daily.csv.gz,b0a5b6d430bd0de9c3fe31114860e0fdf808fdf9ec50a74530fdc0986dd627b5,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TGT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TGT.daily.csv.gz,77564e33e5c93d85118ef4f587c5749c40236d0227395b872eda67e3977df4f6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TIP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TIP.daily.csv.gz,eb9ffa9c30d6eb7c5b37e8aae76e5999cc0b2da06d5516d207b518c00bd3cb8b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TJX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TJX.daily.csv.gz,8c6338db533c552b7dfbb30daed0bfbddd7d1ac4eeb76770aa422673b7fb84e0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TKO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TKO.daily.csv.gz,44650074ee7f38c56f20f96607d0fa3d101a55760dd76a4c2113c0444a46388e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TLT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TLT.daily.csv.gz,0df7bfa02f778ab0ffd48c799404251f55fec9417fc6158796fa002308739bc6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TMO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TMO.daily.csv.gz,256ad565509ef6e9277fb95ea08b8ff7c4cd96f6361b795bbc57cff4940f14bf,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TMUS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TMUS.daily.csv.gz,68467ced048fdcbdb71c2ebbdfc79037634da75d513a46b7d4635caeecf86e6b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TPL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TPL.daily.csv.gz,618c88c05d243677ab625461536460d55f7c0e64a322a85f3fa2e54a3251bd6c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TPR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TPR.daily.csv.gz,adb18d3c6a873da1e2665d0f4bd2be6e886244af1801ebfd957ee72e98a2e5cb,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TQQQ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TQQQ.daily.csv.gz,775b70fbe16873f319e85b0afcf48f91c059af6c1703e35fc59c876d34b8e446,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TRGP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TRGP.daily.csv.gz,5cdac2c2ef8da891bc3788789013360ff5bc0c042d61805a272160ae7832d814,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TRI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TRI.daily.csv.gz,9ee90eb6b2489c5f11e82399de0630bfe0db2038305a56d0417cca2b3125a4f5,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TRMB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TRMB.daily.csv.gz,2cd44c9c2be06525901cbdc6c40d69269ddc01ff0aa22a25bf333cbb3536b909,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TROW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TROW.daily.csv.gz,90d182d9bce0c39267b5e094d81d4413e6da467b5ead98927ac6da19857dc04d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TRV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TRV.daily.csv.gz,60ea13cd907d23ba45a8824fca304d38a46b839026660c45f271492e49ad09db,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TSCO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TSCO.daily.csv.gz,3b053d95ce02004570a57c90e003ef106f93c3fc77895d090891b1252de0a9bf,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TSLA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TSLA.daily.csv.gz,b173e0d515c3f8019fd6f67a426f14967d8fb641bc841b0fadba584dd9694bb4,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TSN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TSN.daily.csv.gz,f8176b2d68f9e9951a4debedc4864165b097439c37f6827aa1a10476c4e9b909,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TT.daily.csv.gz,f1d8c80b5b6e56e0baa82166e9008fe4593a02aa4f54d627605c48478f914c37,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TTD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TTD.daily.csv.gz,d42ad29d37835e882271c34fcf40a0a7d0ad590a8aa4f38a2334e06821ccf1a3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TTWO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TTWO.daily.csv.gz,f1a8845787b118322cde2cefe0a0aad262defcade913197c63c2976388ddfd73,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TXN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TXN.daily.csv.gz,9aa9bf4ce0161a1da043acbeaa8cc3a86731af54301d14f1f262195a35642177,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TXT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TXT.daily.csv.gz,a941178d57a223dbd816d30752c53ed7eee3b160582a3c578b53cbcadfbdc75b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
TYL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/TYL.daily.csv.gz,b8015cd60439f71db15e8cf43c3967ce35f154ada548c49c26870acc91790c30,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UAL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UAL.daily.csv.gz,83aff793e275cfe2b7449e26ee5be1861e72d54934301760f59ac0bcfdf26047,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UBER,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UBER.daily.csv.gz,79a9795c88447d63aae1f7c2d60b333620639430f70f2e0811eb2af783402649,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UDR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UDR.daily.csv.gz,e9cde92a535339d192e165bd53569f6a57f8683d9407b45e12989039ffd5e342,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UHS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UHS.daily.csv.gz,dd7a066a89d2a263e1cfe696bc51f12378926cd761f53a520425e936b6e988c3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ULTA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ULTA.daily.csv.gz,6b14779f3d7e5398236ec54403c547420ed93d7328f38b88955c85722e8a0cd1,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UNG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UNG.daily.csv.gz,95279d74d99f306f0c2e447803c74c4650caa8f82279cf511058610f6e6490a9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UNH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UNH.daily.csv.gz,e1cceca3c24dff7e51121ce959ccd5d7445f282522967245a2b75fbc82ef24ed,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UNP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UNP.daily.csv.gz,ee8eb3e1c706d61155f9396079d86afbbb83d817793c71b9070b22385693fcb7,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UPRO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UPRO.daily.csv.gz,da2a3f295f9b27ef3a7ec9ba0a8a2755550ea6bf7775fb5dd5e6db298ed57b29,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UPS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UPS.daily.csv.gz,cad5cb572371c1e1d52be0df1b3189da4373e3d7a1c6c3a8d45e4bb7e66652d2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
URI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/URI.daily.csv.gz,e1ee6e21cfd6621de4028587b8b04f6f1c96017ca666ae7294163a4d70b84eb4,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
USB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/USB.daily.csv.gz,af9c832babb19394951fd947b1e9aa5734b7ae024e01cfd0699a43e8dc1fffa1,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
USMV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/USMV.daily.csv.gz,f87d5d2ee2fdaacceb609a6ac923e1dcd47e7c2694d91c07949a3fb1cb9f340f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
USO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/USO.daily.csv.gz,f9ad826b88d1629385066338d041f146dc4750c41ce75e7e54989a0d73280942,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
UVXY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/UVXY.daily.csv.gz,7786f2b1b65f5cc686c5264f902e41a6b08096335c8d613b14a3a234aedff840,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
V,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/V.daily.csv.gz,8348a515e51d7f2417f00a89b05ac97c7e8aa9ce2f2ed0c1e1a47140595bfa9f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VEA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VEA.daily.csv.gz,85ff2d31b9cc61aaa1a6703433b5b44ba652f1f4f9be91cba6b7156c44005176,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VEEV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VEEV.daily.csv.gz,1e8ad10ee565f6bbcee672283cc0f84b9cfda019ebc59ae20db24d2a87c61d85,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VICI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VICI.daily.csv.gz,fe306133088271f9ceb345e50bbe7b8fb9a5e35fe80aa53d582a4d694babac62,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VIG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VIG.daily.csv.gz,2222202e96a6eb0bc64db16a53fdf798db1cb2ad9760f2b5f9a5f333f7e4c9cd,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VIXY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VIXY.daily.csv.gz,0baaa38591bceb322459e02a6536272c0bfdd9f8aca5263fbe3f39790fa1abec,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VLO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VLO.daily.csv.gz,6e5c862bf541a5a52853cf38d0d41ccf602a15ce4a0b7af578120d7dc0dc9b60,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VLTO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VLTO.daily.csv.gz,b84ff446f84628684ddcf5aeee4c605f3ff77ed9519405336a45b41f4327615a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VLUE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VLUE.daily.csv.gz,3614513e54e0a33d7004a409be0ce9dd599ca0ead11e9806824b4bae4319d9fe,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VMC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VMC.daily.csv.gz,fcac3cf3cef7155fcf8490dea4f101fc08c529f39ef5e559f16278e4210cf66d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VNQ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VNQ.daily.csv.gz,1647447c149bcd1f600daaa0be3a9cab9924354fa6e7d393b15ca07bdb8138a3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VOO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VOO.daily.csv.gz,0a15b5f0b9ba9941a02e461f7ce42c2bc9b29a807e5d4b4aa3aa1ed413028f4b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VRSK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VRSK.daily.csv.gz,579c165df06ab47596317b78fcb802a0c7d98fc14ef2b1303194a4d5f3d6917c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
VRSN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/VRSN.daily.csv.gz,cb7ffe42e98fbc5d0e6a91baea3e8b8a48728a9926648c6ff087029a7f7970fd,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
