symbol,asset_type,horizon_sessions,directional_evaluable_count,directional_hit_count,directional_accuracy,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,always_bullish_accuracy,previous_period_direction_accuracy,edge_vs_random_50_50,edge_vs_always_bullish,edge_vs_previous_period_direction,mean_directional_return,median_directional_return,payoff_ratio
COIN,EQUITY,20,167,76,0.4550898203592814,82,0.4268292682926829,85,0.4823529411764706,47,0.4953271028037383,0.4485981308411215,-0.044910179640718584,-0.0402372824444569,0.0064916895181599266,-0.028063088098571807,-0.04421975880131579,0.9130162485698647
COO,EQUITY,5,911,474,0.5203073545554336,611,0.5368248772504092,300,0.4866666666666667,224,0.5321585903083701,0.4575971731448763,0.020307354555433643,-0.011851235752936451,0.06271018141055734,0.0011767487176928776,0.001452432824981642,0.9967488084510279
COO,EQUITY,10,910,474,0.5208791208791209,610,0.5573770491803278,300,0.44666666666666666,224,0.5520282186948854,0.5158730158730159,0.020879120879120916,-0.03114909781576447,0.005006105006104988,0.0023744073213642475,0.001893979230587095,1.027253802658974
COO,EQUITY,20,908,500,0.5506607929515418,608,0.5986842105263158,300,0.4533333333333333,224,0.5715547703180212,0.5318021201413428,0.0506607929515418,-0.020893977366479355,0.01885867281019904,0.004873639216772753,0.00791301444616821,0.954533900646998
COP,EQUITY,5,867,418,0.48212226066897346,508,0.5216535433070866,359,0.42618384401114207,268,0.5286343612334802,0.4920353982300885,-0.017877739331026543,-0.04651210056450672,-0.00991313756111506,-0.0007639017505069682,-0.0012557555462536785,1.0272185500336017
COP,EQUITY,10,866,411,0.4745958429561201,507,0.514792899408284,359,0.4178272980501393,268,0.5326278659611993,0.5070671378091873,-0.025404157043879882,-0.05803202300507915,-0.03247129485306721,-0.0006596027971893923,-0.004653478978161596,1.0782081434992212
COP,EQUITY,20,864,420,0.4861111111111111,505,0.5346534653465347,359,0.4178272980501393,268,0.5477031802120141,0.5053003533568905,-0.013888888888888895,-0.061592069100903035,-0.019189242245779392,0.0013069028061932738,-0.003376469953595196,1.0962269479508975
COR,EQUITY,5,79,44,0.5569620253164557,65,0.5692307692307692,14,0.5,14,0.5698924731182796,0.5591397849462365,0.05696202531645567,-0.012930447801823952,-0.00217775962978084,0.00464906230816889,0.004398051496172561,1.2109273199817274
COR,EQUITY,10,78,45,0.5769230769230769,64,0.609375,14,0.42857142857142855,14,0.6086956521739131,0.5760869565217391,0.07692307692307687,-0.03177257525083621,0.0008361204013377366,0.007886069933624494,0.010561264318035501,1.1931027275322312
COR,EQUITY,20,76,43,0.5657894736842105,62,0.5967741935483871,14,0.42857142857142855,14,0.6222222222222222,0.5444444444444444,0.06578947368421051,-0.05643274853801172,0.02134502923976611,0.01017587038951829,0.007521866950978284,1.1092549630065638
COST,EQUITY,5,908,478,0.526431718061674,727,0.562585969738652,181,0.3812154696132597,227,0.5797356828193833,0.4673721340388007,0.026431718061673992,-0.053303964757709266,0.05905958402287331,0.0006786628483630114,0.001723843561274585,0.9553589577910512
COST,EQUITY,10,908,492,0.5418502202643172,727,0.5749656121045392,181,0.4088397790055249,226,0.5731922398589065,0.5185512367491166,0.04185022026431717,-0.031342019594589376,0.023298983515200544,0.001934601988960612,0.0030279702413881227,0.9579153119302731
COST,EQUITY,20,908,495,0.5451541850220264,727,0.5955983493810179,181,0.3425414364640884,224,0.5998233215547704,0.502210433244916,0.045154185022026394,-0.05466913653274397,0.042943751777110406,0.003295407057391451,0.006229390889938569,0.9645013356015405
CPAY,EQUITY,5,53,22,0.41509433962264153,28,0.39285714285714285,25,0.44,10,0.49206349206349204,0.5238095238095238,-0.08490566037735847,-0.07696915244085051,-0.10871518418688231,-0.007583460589412357,-0.011595687006806799,0.9233557367371008
CPAY,EQUITY,10,52,25,0.4807692307692308,27,0.5185185185185185,25,0.44,10,0.5483870967741935,0.43548387096774194,-0.019230769230769218,-0.06761786600496272,0.045285359801488845,-0.0032938061085061995,-0.0023940861166756866,0.9443211231189542
CPAY,EQUITY,20,50,27,0.54,25,0.6,25,0.48,10,0.5833333333333334,0.5333333333333333,0.040000000000000036,-0.043333333333333335,0.00666666666666671,-0.0031813742694605973,0.0136870703914998,0.7758999576999616
CPRT,EQUITY,5,936,497,0.530982905982906,688,0.559593023255814,248,0.45161290322580644,199,0.5577092511013216,0.5296198054818745,0.030982905982905984,-0.02672634511841565,0.0013631005010315,0.0008335773310716757,0.002159326153164165,0.9408756630510716
CPRT,EQUITY,10,936,486,0.5192307692307693,688,0.5436046511627907,248,0.45161290322580644,198,0.5564373897707231,0.4664310954063604,0.019230769230769273,-0.03720662053995383,0.052799673824408866,0.0012935596060720564,0.0021473448019452834,0.9909271547968291
CPRT,EQUITY,20,936,498,0.532051282051282,688,0.5828488372093024,248,0.3911290322580645,196,0.5909893992932862,0.4995571302037201,0.03205128205128205,-0.05893811724200415,0.032494151847561936,0.001293713956300045,0.004056660548250157,0.9213513862475662
CPT,EQUITY,5,915,455,0.4972677595628415,619,0.5250403877221325,296,0.4391891891891892,220,0.5312775330396475,0.47883597883597884,-0.002732240437158473,-0.034009773476806004,0.01843178072686269,0.00022404735797163463,-0.00027647221454252247,1.0280948697497483
CPT,EQUITY,10,915,454,0.4961748633879781,619,0.5428109854604201,296,0.39864864864864863,219,0.5485008818342152,0.4832155477031802,-0.0038251366120218844,-0.05232601844623708,0.012959315684797912,-0.0003389900657764784,-0.00029572674848432623,0.99693666736197
CPT,EQUITY,20,914,477,0.5218818380743983,618,0.5728155339805825,296,0.4155405405405405,218,0.5671378091872792,0.4929328621908127,0.021881838074398252,-0.04525597111288093,0.028948975883585526,-0.0017443854345740354,0.0030195730412171384,0.8567745932491968
CRH,EQUITY,5,74,33,0.44594594594594594,47,0.40425531914893614,27,0.5185185185185185,15,0.43820224719101125,0.4606741573033708,-0.05405405405405406,0.007743698754934691,-0.014728211357424859,-0.0024360421536087176,-0.0037092305489000443,1.0785647496359758
CRH,EQUITY,10,73,35,0.4794520547945205,47,0.5319148936170213,26,0.38461538461538464,15,0.5227272727272727,0.5,-0.02054794520547948,-0.043275217932752186,-0.02054794520547948,-0.009797389464886612,-0.006107940322419125,0.7233666372997355
CRH,EQUITY,20,71,25,0.352112676056338,47,0.3829787234042553,24,0.2916666666666667,15,0.5116279069767442,0.3953488372093023,-0.147887323943662,-0.1595152309204062,-0.0432361611529643,-0.031967255790993715,-0.027314273567860647,0.7299625382127475
CRL,EQUITY,5,907,474,0.5226019845644984,603,0.5538971807628524,304,0.4605263157894737,228,0.5453744493392071,0.47791519434628976,0.022601984564498356,-0.022772464774708734,0.044686790218208594,0.0003101065082543586,0.0017493986442160825,0.9307362536915231
CRL,EQUITY,10,906,485,0.5353200883002207,602,0.5880398671096345,304,0.4309210526315789,228,0.5828924162257496,0.4969108561341571,0.03532008830022071,-0.0475723279255289,0.03840923216606362,0.001327655300746405,0.003490701134245766,0.918133655229449
CRL,EQUITY,20,904,481,0.5320796460176991,600,0.5866666666666667,304,0.4243421052631579,228,0.5856890459363958,0.5070796460176992,0.03207964601769908,-0.05360939991869673,0.02499999999999991,-0.0021271300880056658,0.005636912431262742,0.8278963523821306
CRM,EQUITY,5,881,439,0.4982973893303065,639,0.5226917057902973,242,0.43388429752066116,213,0.5356489945155393,0.484903934126258,-0.0017026106696935162,-0.037351605185232784,0.013393455204048499,-0.00024105473114022715,-6.19156708562274e-05,0.9947583643249728
CRM,EQUITY,10,881,466,0.52894438138479,639,0.568075117370892,242,0.4256198347107438,212,0.5645013723696248,0.5041171088746569,0.028944381384790052,-0.03555699098483478,0.02482727251013317,0.0013341329139651109,0.004467401926567138,0.9342292044458036
CRM,EQUITY,20,881,468,0.5312145289443814,639,0.5899843505477308,242,0.3760330578512397,210,0.5847846012832264,0.4972477064220184,0.03121452894438137,-0.05357007233884503,0.033966822522362994,0.002938722984612631,0.005439485721350001,0.94898493540195
CRWD,EQUITY,5,251,131,0.5219123505976095,185,0.5783783783783784,66,0.36363636363636365,62,0.5750798722044729,0.5047923322683706,0.021912350597609542,-0.05316752160686333,0.01712001832923893,0.004579207807384413,0.00998426915791839,1.0775754142009655
CRWD,EQUITY,10,250,134,0.536,184,0.5760869565217391,66,0.42424242424242425,62,0.5801282051282052,0.5256410256410257,0.03600000000000003,-0.044128205128205145,0.010358974358974371,0.01184823151138734,0.010977301121431693,1.1675943762706433
CRWD,EQUITY,20,249,141,0.5662650602409639,183,0.6010928961748634,66,0.4696969696969697,61,0.6096774193548387,0.5709677419354838,0.0662650602409639,-0.043412359113874754,-0.004702681694519928,0.01808859341066849,0.025375646860776868,1.0355513249832287
CRWV,EQUITY,5,9,4,0.4444444444444444,3,0.3333333333333333,6,0.5,1,0.4,0.5,-0.05555555555555558,0.0444444444444444,-0.05555555555555558,-0.04967780396873029,-0.08728362590984151,0.554895145893695
CRWV,EQUITY,10,8,4,0.5,2,0.0,6,0.6666666666666666,1,0.2222222222222222,0.4444444444444444,0.0,0.2777777777777778,0.05555555555555558,-0.08258047508480756,-0.005716176831503217,0.3561709183546934
CRWV,EQUITY,20,6,2,0.3333333333333333,1,0.0,5,0.4,1,0.42857142857142855,0.42857142857142855,-0.16666666666666669,-0.09523809523809523,-0.09523809523809523,-0.12228060293977754,-0.12115768129400584,0.6165814781887308
CSCO,EQUITY,5,894,455,0.5089485458612976,579,0.5250431778929189,315,0.4793650793650794,241,0.5303964757709251,0.48894783377542,0.008948545861297563,-0.021447929909627517,0.02000071208587756,-0.001080155655277287,0.0008205460005661913,0.8895837864905513
CSCO,EQUITY,10,893,466,0.5218365061590146,578,0.5467128027681661,315,0.47619047619047616,241,0.5458553791887125,0.49024822695035464,0.021836506159014557,-0.024018873029697962,0.03158827920865992,-0.0003141829689334525,0.002870813397129135,0.9011161596694437
CSCO,EQUITY,20,891,459,0.5151515151515151,576,0.5555555555555556,315,0.44126984126984126,241,0.5565371024734982,0.4818744473916888,0.015151515151515138,-0.04138558732198305,0.03327706775982636,-0.0025588154482509085,0.0028328611898015277,0.8572351192690374
CSGP,EQUITY,5,942,462,0.49044585987261147,647,0.500772797527048,295,0.46779661016949153,193,0.5136563876651983,0.47266313932980597,-0.009554140127388533,-0.02321052779258681,0.017782720542805497,0.0005257289382382815,-0.0008209824791504672,1.0713507656089656
CSGP,EQUITY,10,942,491,0.5212314225053079,647,0.5363214837712519,295,0.488135593220339,192,0.5370370370370371,0.49867608120035306,0.02123142250530785,-0.01580561453172924,0.02255534130495479,0.001879575934385818,0.002618504127103294,0.9954584304864376
CSGP,EQUITY,20,941,525,0.5579171094580234,647,0.5965996908809892,294,0.47278911564625853,191,0.5795053003533569,0.5485865724381626,0.05791710945802342,-0.02158819089533348,0.009330537019860863,0.00544811050774847,0.009769595662977304,0.9357112495757853
CSX,EQUITY,5,925,461,0.4983783783783784,702,0.5185185185185185,223,0.4349775784753363,210,0.5400881057268723,0.47480106100795755,-0.001621621621621605,-0.041709727348493875,0.023577317370420847,-0.00041688040650832646,-0.0,0.9789667728168981
CSX,EQUITY,10,924,492,0.5324675324675324,701,0.5649072753209701,223,0.4304932735426009,210,0.5749559082892416,0.525243578387954,0.03246753246753242,-0.04248837582170917,0.007223954079578432,0.000294497190486861,0.0028096566316836435,0.890647169708448
CSX,EQUITY,20,922,488,0.5292841648590022,699,0.5679542203147353,223,0.4080717488789238,210,0.588339222614841,0.5101679929266136,0.029284164859002204,-0.05905505775583875,0.01911617193238857,0.0014781433858447439,0.005674592420641944,0.9338574609763554
CTAS,EQUITY,5,971,500,0.5149330587023687,727,0.5337001375515819,244,0.45901639344262296,164,0.5436123348017621,0.48677248677248675,0.014933058702368718,-0.028679276099393358,0.028160571929881972,0.0010347003886180233,0.001640881387716897,1.0286143207136116
CTAS,EQUITY,10,970,512,0.5278350515463918,726,0.5606060606060606,244,0.430327868852459,164,0.5652557319223986,0.4801412180052957,0.027835051546391765,-0.037420680376006876,0.047693833541096076,0.002622753373532719,0.003270220013154801,1.0475648438191114
CTAS,EQUITY,20,968,550,0.5681818181818182,724,0.6146408839779005,244,0.430327868852459,164,0.6051236749116607,0.5278514588859416,0.06818181818181823,-0.036941856729842515,0.04033035929587658,0.002121022237249579,0.008185194726842537,0.8280163517137528
CTSH,EQUITY,5,917,463,0.504907306434024,581,0.5387263339070568,336,0.44642857142857145,218,0.5312775330396475,0.5075154730327144,0.004907306434024039,-0.026370226605623492,-0.0026081665986903424,-0.000467553085380452,0.0005310674455656361,0.9521506083503767
CTSH,EQUITY,10,917,466,0.5081788440567067,581,0.5576592082616179,336,0.4226190476190476,217,0.54673721340388,0.4880636604774536,0.008178844056706658,-0.03855836934717338,0.02011518357925307,-0.002171936251482463,0.001349163518618468,0.8762081615062891
CTSH,EQUITY,20,917,474,0.5169029443838604,581,0.5783132530120482,336,0.4107142857142857,215,0.568904593639576,0.502210433244916,0.01690294438386042,-0.0520016492557156,0.01469251113894443,-0.008221478975768462,0.003303055326176696,0.7221114337352873
CTVA,EQUITY,5,247,127,0.5141700404858299,181,0.5580110497237569,66,0.3939393939393939,68,0.5523809523809524,0.5063694267515924,0.014170040485829927,-0.03821091189512249,0.007800613734237571,-0.002813526751776469,0.0008768853034023527,0.7806685945177919
CTVA,EQUITY,10,247,117,0.47368421052631576,181,0.5248618784530387,66,0.3333333333333333,67,0.5477707006369427,0.47770700636942676,-0.026315789473684237,-0.0740864901106269,-0.004022795843110993,-0.005620950555322843,-0.0025087807325639977,0.844827917960146
CTVA,EQUITY,20,246,123,0.5,180,0.5444444444444444,66,0.3787878787878788,66,0.5608974358974359,0.5,0.0,-0.0608974358974359,0.0,-0.004893639592338472,-7.778749628156723e-05,0.8463103667889746
CVNA,EQUITY,5,340,187,0.55,224,0.5803571428571429,116,0.49137931034482757,84,0.5400943396226415,0.47877358490566035,0.050000000000000044,0.009905660377358516,0.07122641509433969,0.01568559071339333,0.017984515064630724,1.1234656000649592
CVNA,EQUITY,10,339,184,0.5427728613569321,223,0.5739910313901345,116,0.4827586206896552,84,0.5531914893617021,0.524822695035461,0.042772861356932146,-0.010418628004770003,0.017950166321471173,0.022572916834363337,0.018367346938775397,1.1597251072747137
CVNA,EQUITY,20,337,183,0.543026706231454,222,0.5765765765765766,115,0.4782608695652174,84,0.5629453681710214,0.4928571428571429,0.04302670623145399,-0.019918661939567373,0.05016956337431111,0.014840971772322978,0.028243504213483206,0.9578552692548992
CVS,EQUITY,5,920,448,0.48695652173913045,589,0.5246179966044142,331,0.4199395770392749,215,0.5409691629955947,0.4960282436010591,-0.013043478260869545,-0.05401264125646427,-0.009071721861928672,-0.0008021774191983701,-0.0006954213669541631,0.9920088283761332
CVS,EQUITY,10,920,453,0.4923913043478261,589,0.5398981324278438,331,0.4078549848942598,214,0.5485008818342152,0.5039787798408488,-0.007608695652173925,-0.05610957748638912,-0.011587475493022747,-0.0016062376881950987,-0.0016249285561213966,0.9458728997194128
CVS,EQUITY,20,919,455,0.49510337323177367,588,0.5731292517006803,331,0.3564954682779456,213,0.5795053003533569,0.4880636604774536,-0.004896626768226331,-0.08440192712158323,0.007039712754320082,-0.002778847190925861,-0.0003427592116538314,0.9200744194837069
CVX,EQUITY,5,880,421,0.4784090909090909,568,0.5140845070422535,312,0.41346153846153844,255,0.5303964757709251,0.4991181657848324,-0.021590909090909105,-0.051987384861834185,-0.02070907487574153,-0.002390518049142393,-0.0017140256132336384,0.9137225759481624
CVX,EQUITY,10,879,418,0.47554038680318544,567,0.527336860670194,312,0.3814102564102564,255,0.5414462081128748,0.4973544973544973,-0.024459613196814556,-0.06590582130968936,-0.021814110551311883,-0.0050950117410679015,-0.003026205653209657,0.8472216216098065
CVX,EQUITY,20,877,401,0.4572405929304447,565,0.5132743362831859,312,0.3557692307692308,255,0.553886925795053,0.4854111405835544,-0.04275940706955528,-0.09664633286460833,-0.028170547653109668,-0.007723965470294512,-0.006409715779708058,0.8949437978704102
D,EQUITY,5,895,442,0.49385474860335193,624,0.5240384615384616,271,0.42435424354243545,240,0.5348017621145374,0.4500442086648983,-0.006145251396648066,-0.040947013511185515,0.04381053993845363,-0.001611418883624403,-0.0002707092582565629,0.8730835516866472
D,EQUITY,10,894,448,0.5011185682326622,623,0.5409309791332263,271,0.4095940959409594,240,0.5582010582010583,0.5044169611307421,0.0011185682326622093,-0.057082489968396044,-0.0032983928980798716,-0.002029028044313297,0.0004032404978188131,0.8569511088534087
D,EQUITY,20,893,437,0.48936170212765956,622,0.5273311897106109,271,0.4022140221402214,239,0.5715547703180212,0.4792219274977896,-0.010638297872340441,-0.0821930681903616,0.01013977462986998,-0.0028852766304400938,-0.0008225375282746583,0.8984181892741899
DAL,EQUITY,5,788,380,0.48223350253807107,491,0.4908350305498982,297,0.468013468013468,205,0.5085599194360524,0.5232793522267206,-0.017766497461928932,-0.02632641689798132,-0.04104584968864955,-0.07056606578140755,-0.0020184121552812573,0.27580469051154194
